id,EAP,HPL,MWS
id02310,0.06637764722108841,0.028188291937112808,0.9054340124130249
id24541,0.9998805522918701,9.363028948428109e-05,2.578722887847107e-05
id00134,0.022182809188961983,0.9771803617477417,0.0006369026377797127
id27757,0.93097984790802,0.061125610023736954,0.007894543930888176
id04081,0.972865879535675,0.010991460643708706,0.016142677515745163
id27337,0.8493448495864868,0.14924880862236023,0.001406357274390757
id24265,0.9256885051727295,0.07128892838954926,0.0030224525835365057
id25917,0.3543838858604431,0.4891716539859772,0.15644444525241852
id04951,0.9998443126678467,0.00015143946802709252,4.2185556594631635e-06
id14549,0.9908033609390259,0.0036438824608922005,0.005552726797759533
id22505,0.003840717487037182,0.9235095977783203,0.07264965772628784
id24002,7.726482067482721e-07,0.9999985694885254,6.598368713639502e-07
id18982,0.013749084435403347,0.7723247408866882,0.21392618119716644
id15181,0.00010634271166054532,0.9998629093170166,3.078471127082594e-05
id21888,0.9982230067253113,0.0008339426713064313,0.0009430964710190892
id12035,0.004069814458489418,0.0013104843674227595,0.9946197271347046
id17991,0.7444484233856201,0.011593583039939404,0.243957981467247
id10707,0.9999996423721313,2.3596712139806186e-07,1.3559217393321887e-07
id07101,0.5189563632011414,0.032809726893901825,0.4482339322566986
id00345,0.47756335139274597,0.5215590596199036,0.0008776214090175927
id05912,0.9994402527809143,0.0003725487331394106,0.00018720694060903043
id13443,0.9987607002258301,0.00041213163058273494,0.000827158335596323
id09248,0.9062617421150208,0.043168336153030396,0.050569869577884674
id17542,0.10620099306106567,0.8807695508003235,0.01302943006157875
id06995,0.049463942646980286,0.0016854912973940372,0.9488506317138672
id25159,0.9307538270950317,0.0049504609778523445,0.06429567188024521
id25729,0.5070316791534424,0.4898121654987335,0.0031562065705657005
id26949,0.921405553817749,0.07038991898298264,0.008204463869333267
id27191,0.7562350630760193,0.00979960523545742,0.23396527767181396
id07668,0.667248547077179,0.009437261149287224,0.32331418991088867
id02230,0.03221613168716431,0.8972413539886475,0.07054255902767181
id15553,0.9999814033508301,1.1995192835456692e-05,6.561656391568249e-06
id25688,1.3583741747424938e-05,0.9999585151672363,2.787896664813161e-05
id17545,0.9996461868286133,0.0002799769281409681,7.385943899862468e-05
id13929,0.32379305362701416,0.5868998169898987,0.08930712193250656
id12880,0.07218720763921738,0.9038904905319214,0.023922251537442207
id19282,0.5453876256942749,0.4418466091156006,0.012765762396156788
id14690,0.005679075140506029,0.0008525488083250821,0.9934684038162231
id17975,0.00011549417104106396,0.9997276663780212,0.000156864887685515
id08037,0.9998041987419128,0.00014962903514970094,4.629773320630193e-05
id15412,0.4675604999065399,0.01995481550693512,0.5124846696853638
id25032,0.5385380387306213,0.18242211639881134,0.27903982996940613
id27165,0.9999972581863403,1.7346421827824088e-06,1.0077171737066237e-06
id03327,0.9914727210998535,0.006870153825730085,0.001657008659094572
id18515,0.9998859167098999,4.3465272028697655e-05,7.061316864565015e-05
id21003,0.051400959491729736,0.007541234139353037,0.9410578012466431
id23855,0.0019740331918001175,0.9864896535873413,0.011536340229213238
id20724,0.5926007032394409,0.15300752222537994,0.25439178943634033
id13303,0.9367493391036987,0.010733120143413544,0.052517615258693695
id16521,0.003959283232688904,0.056882698088884354,0.9391579627990723
id20775,0.9999712705612183,1.48994904520805e-05,1.380995581712341e-05
id13029,0.9932765960693359,0.005155075807124376,0.0015683382516726851
id14660,0.7421640753746033,0.2472965568304062,0.010539348237216473
id11028,0.0019579839427024126,0.00010282197763444856,0.9979391694068909
id14180,0.9999692440032959,2.4377888621529564e-05,6.31840202913736e-06
id25860,0.9999922513961792,4.737846211355645e-06,3.0337171210703673e-06
id11910,0.5374716520309448,0.044111933559179306,0.41841641068458557
id08065,0.016944264993071556,0.010659701190888882,0.9723960757255554
id22674,0.015286260284483433,0.0038342727348208427,0.9808794856071472
id25018,0.9358874559402466,0.003875582478940487,0.06023700162768364
id10892,0.0008672567782923579,0.9990679621696472,6.484265759354457e-05
id10217,0.03916018456220627,0.9598002433776855,0.0010396204888820648
id12996,0.29198142886161804,0.10326510667800903,0.6047534942626953
id18262,0.9969062209129333,0.0016879263566806912,0.0014058342203497887
id08606,1.8597296730149537e-05,0.9999350309371948,4.6319251850945875e-05
id17233,0.9432458281517029,0.01584908738732338,0.04090512916445732
id00101,0.9879591464996338,0.00754736689850688,0.0044934069737792015
id12225,0.8120372891426086,0.09836149960756302,0.0896013006567955
id01364,0.0066344523802399635,0.9918286204338074,0.0015369573375210166
id24973,0.9342790842056274,0.002549786353483796,0.06317107379436493
id25363,0.9999852180480957,7.786149581079371e-06,7.06415630702395e-06
id10061,0.09907685965299606,0.8960909843444824,0.004832160193473101
id17673,0.015221601352095604,0.9802970886230469,0.004481335170567036
id13249,0.40379032492637634,0.07502506673336029,0.5211846828460693
id10107,0.0017431883607059717,0.0002685404324438423,0.997988224029541
id04403,0.9998428821563721,6.236731860553846e-05,9.479998698225245e-05
id25728,0.9900584816932678,0.007375727407634258,0.002565789734944701
id16184,0.15774793922901154,0.1597764939069748,0.6824755668640137
id03438,0.0122189000248909,0.00040790304774418473,0.9873731732368469
