id,EAP,HPL,MWS
id02310,0.03613477200269699,0.002740291180089116,0.9611248970031738
id24541,0.990352213382721,0.009155893698334694,0.0004919672501273453
id00134,0.037157781422138214,0.9616730809211731,0.0011690630344673991
id27757,0.7009569406509399,0.29579585790634155,0.0032472575549036264
id04081,0.856185793876648,0.1102961003780365,0.03351813182234764
id27337,0.8348329067230225,0.1618080586194992,0.0033589776139706373
id24265,0.9732313752174377,0.0256691575050354,0.001099510700441897
id25917,0.04117297753691673,0.008610302582383156,0.9502167105674744
id04951,0.9841341376304626,0.015577627345919609,0.00028819849831052125
id14549,0.9044684767723083,0.04223116487264633,0.053300343453884125
id22505,0.14025260508060455,0.07060948014259338,0.7891378998756409
id24002,0.001527204061858356,0.9980989098548889,0.00037378925480879843
id18982,0.027004031464457512,0.9408162236213684,0.03217976167798042
id15181,0.006191651802510023,0.9933364391326904,0.00047193755744956434
id21888,0.7447826862335205,0.030120335519313812,0.22509703040122986
id12035,0.013794329017400742,0.001802511396817863,0.984403133392334
id17991,0.29574018716812134,0.013503978960216045,0.6907558441162109
id10707,0.9973533153533936,0.0025955222081393003,5.118232002132572e-05
id07101,0.5438238978385925,0.03237072378396988,0.4238053262233734
id00345,0.7682721614837646,0.22986099123954773,0.0018667373806238174
id05912,0.8492496609687805,0.12986044585704803,0.02088981494307518
id13443,0.6792696714401245,0.09109572321176529,0.22963464260101318
id09248,0.4192289113998413,0.08502589911222458,0.49574515223503113
id17542,0.27182653546333313,0.7145962119102478,0.013577190227806568
id06995,0.7424874305725098,0.015384255908429623,0.24212835729122162
id25159,0.6087692379951477,0.042225778102874756,0.3490050137042999
id25729,0.8718969821929932,0.06364235281944275,0.06446070224046707
id26949,0.8826144933700562,0.09553131461143494,0.021854190155863762
id27191,0.24874266982078552,0.005636261776089668,0.7456210255622864
id07668,0.008881110697984695,0.0005705296061933041,0.990548312664032
id02230,0.17093658447265625,0.029036952182650566,0.8000264763832092
id15553,0.9974633455276489,0.0025063359644263983,3.034580367966555e-05
id25688,0.0035393182188272476,0.9952473044395447,0.0012133823474869132
id17545,0.9109851121902466,0.08614454418420792,0.002870300319045782
id13929,0.6152209639549255,0.08848597854375839,0.29629307985305786
id12880,0.5637683868408203,0.22128722071647644,0.21494436264038086
id19282,0.6789039373397827,0.2899053394794464,0.03119082562625408
id14690,0.010595116764307022,0.0018990619573742151,0.9875057935714722
id17975,0.0278974287211895,0.9678173065185547,0.004285275936126709
id08037,0.9961240887641907,0.0035929714795202017,0.00028302634018473327
id15412,0.193715438246727,0.01055381540209055,0.7957307696342468
id25032,0.35734233260154724,0.06875897198915482,0.5738987326622009
id27165,0.9860094785690308,0.012261171825230122,0.001729290233924985
id03327,0.8720466494560242,0.11202026903629303,0.015933144837617874
id18515,0.9913285374641418,0.008390631526708603,0.0002808989956974983
id21003,0.03522839397192001,0.005174598190933466,0.9595969915390015
id23855,0.10289333015680313,0.8783354759216309,0.018771205097436905
id20724,0.8838430047035217,0.05244511738419533,0.06371182203292847
id13303,0.6740642189979553,0.3016863763332367,0.024249376729130745
id16521,0.03016607277095318,0.004547154530882835,0.9652867317199707
id20775,0.99688321352005,0.0030640927143394947,5.266909283818677e-05
id13029,0.9835889339447021,0.015020476654171944,0.0013906237436458468
id14660,0.6388800740242004,0.34984099864959717,0.011278903111815453
id11028,0.005704784765839577,0.00031277918606065214,0.9939823746681213
id14180,0.9858507513999939,0.013887993060052395,0.00026122553390450776
id25860,0.9966452717781067,0.0033317802008241415,2.2987307602306828e-05
id11910,0.3310850262641907,0.031469352543354034,0.6374455690383911
id08065,0.07127849012613297,0.00931740365922451,0.9194040894508362
id22674,0.007414903026074171,0.0005620369920507073,0.9920231103897095
id25018,0.378875195980072,0.00547477463260293,0.6156499981880188
id10892,0.009964940138161182,0.9876847267150879,0.0023503301199525595
id10217,0.030524197965860367,0.9676103591918945,0.0018654129235073924
id12996,0.41393303871154785,0.09001541137695312,0.49605152010917664
id18262,0.9576495885848999,0.03743487223982811,0.004915577359497547
id08606,0.0028543160296976566,0.9966030120849609,0.0005427147261798382
id17233,0.5650917291641235,0.06833892315626144,0.3665693402290344
id00101,0.6806297898292542,0.2754649221897125,0.04390528053045273
id12225,0.7716638445854187,0.14815665781497955,0.08017947524785995
id01364,0.203596293926239,0.7937514185905457,0.00265231030061841
id24973,0.8025045394897461,0.021149711683392525,0.17634572088718414
id25363,0.9892640709877014,0.0036106917541474104,0.007125340402126312
id10061,0.7026140689849854,0.04214169830083847,0.2552441656589508
id17673,0.6858331561088562,0.25857406854629517,0.055592793971300125
id13249,0.25080960988998413,0.05524630472064018,0.6939440369606018
id10107,0.008745796978473663,0.0004458418698050082,0.9908084273338318
id04403,0.9925469756126404,0.006114985793828964,0.001338108442723751
id25728,0.7845969796180725,0.18650907278060913,0.028893982991576195
id16184,0.20389583706855774,0.03902341052889824,0.7570807933807373
id03438,0.004416053183376789,0.00022540948702953756,0.9953585267066956
id22923,0.07028364390134811,0.9261309504508972,0.0035853241570293903
id08610,0.9937601685523987,0.003507022513076663,0.002732704859226942
id25355,0.09213850647211075,0.010071241296827793,0.897790253162384
id16916,0.3227095901966095,0.6680986285209656,0.009191789664328098
id12793,0.011033606715500355,0.986444890499115,0.0025215563364326954
id11859,0.35978153347969055,0.10637897253036499,0.5338394641876221
id02434,0.9967038035392761,0.00325044640339911,4.57864734926261e-05
id27703,0.017052512615919113,0.0011497786035761237,0.9817976951599121
id25212,0.010225750505924225,0.9887328147888184,0.0010414877906441689
id11308,0.46238014101982117,0.11779089272022247,0.41982898116111755
id26094,0.9497664570808411,0.04802034795284271,0.0022131958976387978
id22080,0.5063859820365906,0.4742652177810669,0.01934882439672947
id03545,0.9830591678619385,0.01652136817574501,0.0004194399225525558
id23725,0.0036886907182633877,0.00034716707887127995,0.9959641695022583
id12009,0.8106618523597717,0.1825374811887741,0.006800660397857428
id24241,0.5423497557640076,0.09752854704856873,0.3601216673851013
id03596,0.009713638573884964,0.9888103008270264,0.0014759949408471584
id10749,0.4887126088142395,0.5038915872573853,0.0073957680724561214
id22794,0.002038976876065135,0.00018057718989439309,0.9977805018424988
id15482,0.4437224268913269,0.10043542087078094,0.45584210753440857
id04833,0.5738062262535095,0.4102012813091278,0.015992462635040283
id00397,0.001964966533705592,9.407996549271047e-05,0.9979409575462341
id14691,0.009993214160203934,0.0007601145189255476,0.989246666431427
id05193,0.031487759202718735,0.004079182166606188,0.9644330739974976
id19541,0.9714924693107605,0.027399590238928795,0.0011079871328547597
id22166,0.0005758767365477979,2.9825572710251436e-05,0.9993942975997925
id20744,0.12305741757154465,0.0050492361187934875,0.8718933463096619
id10392,0.00046585482778027654,2.0719531676149927e-05,0.9995133876800537
