id,EAP,HPL,MWS
id02310,0.19993576407432556,0.022060001268982887,0.7780042290687561
id24541,0.937227189540863,0.04784801974892616,0.014924860559403896
id00134,0.0742914155125618,0.9101174473762512,0.015591216273605824
id27757,0.7655905485153198,0.20341429114341736,0.03099510818719864
id04081,0.8589433431625366,0.01740945875644684,0.12364723533391953
id27337,0.13949303328990936,0.8508644700050354,0.009642568416893482
id24265,0.8861160278320312,0.10418707877397537,0.009696935303509235
id25917,0.16801568865776062,0.22913002967834473,0.6028542518615723
id04951,0.8916082382202148,0.10800280421972275,0.0003889429208356887
id14549,0.9529197812080383,0.040346287190914154,0.006733937654644251
id22505,0.012793832458555698,0.9858585000038147,0.0013476057210937142
id24002,0.0008650924428366125,0.9983559250831604,0.0007788873626850545
id18982,0.1399095505475998,0.49294042587280273,0.3671499788761139
id15181,0.005699136760085821,0.993939995765686,0.00036095798714086413
id21888,0.7288287281990051,0.2302185744047165,0.04095269367098808
id12035,0.007774808909744024,0.00021387140441220254,0.9920112490653992
id17991,0.20510567724704742,0.04976122826337814,0.745133101940155
id10707,0.9999698400497437,2.3046883143251762e-05,7.1631816354056355e-06
id07101,0.04946888983249664,0.25443747639656067,0.6960936784744263
id00345,0.8309521079063416,0.10945939272642136,0.059588510543107986
id05912,0.7854956388473511,0.08253725618124008,0.13196709752082825
id13443,0.49613305926322937,0.09596008062362671,0.4079068601131439
id09248,0.17818525433540344,0.13871979713439941,0.6830949187278748
id17542,0.030014164745807648,0.9497857093811035,0.020200129598379135
id06995,0.23356617987155914,0.010317055508494377,0.7561167478561401
id25159,0.5925560593605042,0.007852855138480663,0.3995911180973053
id25729,0.3873404860496521,0.5113542675971985,0.10130525380373001
id26949,0.973681628704071,0.02323038876056671,0.0030880344565957785
id27191,0.2051488310098648,0.016297027468681335,0.7785541415214539
id07668,0.07542634755373001,0.010454639792442322,0.9141190052032471
id02230,0.06931017339229584,0.07756274193525314,0.853127121925354
id15553,0.9579675793647766,0.018797781318426132,0.023234568536281586
id25688,0.0019103296799585223,0.9975482821464539,0.00054144486784935
id17545,0.9830307960510254,0.014591249637305737,0.0023779398761689663
id13929,0.18200910091400146,0.7106641530990601,0.10732676088809967
id12880,0.4132680594921112,0.5056115388870239,0.08112039417028427
id19282,0.16477122902870178,0.7721799612045288,0.06304876506328583
id14690,0.0037671010941267014,0.00024458736879751086,0.9959883093833923
id17975,0.38545405864715576,0.5845130085945129,0.030032962560653687
id08037,0.774852991104126,0.009824860841035843,0.21532213687896729
id15412,0.5614535212516785,0.003078822512179613,0.4354676902294159
id25032,0.7006374001502991,0.11983802169561386,0.17952455580234528
id27165,0.9957705140113831,0.002072300296276808,0.002157083246856928
id03327,0.8962744474411011,0.01809982769191265,0.08562570810317993
id18515,0.8646906018257141,0.001997987274080515,0.1333114504814148
id21003,0.4311895966529846,0.15610507130622864,0.41270536184310913
id23855,0.002332462929189205,0.9859391450881958,0.011728337034583092
id20724,0.6175062656402588,0.18137964606285095,0.2011139988899231
id13303,0.7567285895347595,0.18476369976997375,0.05850773677229881
id16521,0.034671392291784286,0.3159030079841614,0.6494256258010864
id20775,0.8466453552246094,0.1482231765985489,0.005131506361067295
id13029,0.9697529077529907,0.026533624157309532,0.003713388927280903
id14660,0.7510469555854797,0.2369813323020935,0.011971745640039444
id11028,0.009168381802737713,2.6139903638977557e-05,0.990805447101593
id14180,0.9917512536048889,0.006620211061090231,0.0016286028549075127
id25860,0.9883330464363098,0.010499285534024239,0.0011677464935928583
id11910,0.48294633626937866,0.10783988982439041,0.40921372175216675
id08065,0.12222723662853241,0.003039318835362792,0.8747334480285645
id22674,0.02712484449148178,0.041294459253549576,0.931580662727356
id25018,0.5771394968032837,0.12112188339233398,0.3017386794090271
