id,EAP,HPL,MWS
id02310,0.26361075043678284,0.030141837894916534,0.7062474489212036
id24541,0.9744226932525635,0.02272656187415123,0.0028508268296718597
id00134,0.24015416204929352,0.7537193298339844,0.00612651975825429
id27757,0.7161745429039001,0.28178009390830994,0.0020454328041523695
id04081,0.8908717632293701,0.06327534466981888,0.0458528995513916
id27337,0.64393150806427,0.34997740387916565,0.0060911523178219795
id24265,0.6916775703430176,0.2791022062301636,0.029220283031463623
id25917,0.13033539056777954,0.3179166316986084,0.5517480373382568
id04951,0.9884657859802246,0.011188468895852566,0.0003457656712271273
id14549,0.8571901917457581,0.03393382206559181,0.10887603461742401
id22505,0.04004142805933952,0.5851294994354248,0.37482911348342896
id24002,0.0003489140945021063,0.9996223449707031,2.8730342819471844e-05
id18982,0.02863824926316738,0.7957793474197388,0.17558236420154572
id15181,0.06573629379272461,0.9333502650260925,0.0009133256389759481
id21888,0.6789983510971069,0.16277320683002472,0.15822838246822357
id12035,0.02069128304719925,0.00941393617540598,0.9698947668075562
id17991,0.6234228014945984,0.046386610716581345,0.33019059896469116
id10707,0.9998809099197388,2.9202356017776765e-05,8.992479706648737e-05
id07101,0.5410673022270203,0.26788637042045593,0.19104637205600739
id00345,0.8438652753829956,0.14545460045337677,0.010680139064788818
id05912,0.9232860803604126,0.0312392208725214,0.04547470062971115
id13443,0.976084291934967,0.007592904847115278,0.016322694718837738
id09248,0.3738425076007843,0.18712398409843445,0.43903350830078125
id17542,0.3454218804836273,0.6007499694824219,0.05382808297872543
id06995,0.013719660229980946,0.0010237784590572119,0.9852564930915833
id25159,0.8014676570892334,0.04440179839730263,0.15413051843643188
id25729,0.7507269978523254,0.24089600145816803,0.008376949466764927
id26949,0.922448992729187,0.045485127717256546,0.032065846025943756
id27191,0.22990462183952332,0.13872992992401123,0.6313654780387878
id07668,0.09812304377555847,0.007980704307556152,0.8938962817192078
id02230,0.16717907786369324,0.4320377707481384,0.4007831811904907
id15553,0.9973800778388977,0.0020744565408676863,0.0005454251659102738
id25688,0.003346174955368042,0.988353431224823,0.008300334215164185
id17545,0.9075567722320557,0.06502505391836166,0.02741820551455021
id13929,0.4994664490222931,0.3103264272212982,0.1902070939540863
id12880,0.7570074200630188,0.17558114230632782,0.06741142272949219
id19282,0.6964327692985535,0.1171441525220871,0.18642306327819824
id14690,0.09054245799779892,0.017076345160603523,0.8923811912536621
id17975,0.05048799514770508,0.9239275455474854,0.025584466755390167
id08037,0.9019628167152405,0.008599737659096718,0.08943744003772736
id15412,0.4859378933906555,0.040350914001464844,0.47371119260787964
id25032,0.46499544382095337,0.14352469146251678,0.3914799094200134
id27165,0.9832187294960022,0.009365730918943882,0.007415508385747671
id03327,0.8419087529182434,0.12190721184015274,0.036183979362249374
id18515,0.928584635257721,0.016359828412532806,0.05505552515387535
id21003,0.5352845191955566,0.03794749453663826,0.4267679750919342
id23855,0.051583241671323776,0.8958894610404968,0.05252726376056671
id20724,0.8403111100196838,0.10799290984869003,0.05169606953859329
id13303,0.6797240972518921,0.04201990365982056,0.27825605869293213
id16521,0.003970142919570208,0.07194638252258301,0.9240834712982178
id20775,0.9997153878211975,0.0002763552765827626,8.205622179957572e-06
id13029,0.9841311573982239,0.009746183641254902,0.0061226487159729
id14660,0.7348727583885193,0.2053416669368744,0.05978553742170334
id11028,0.010495409369468689,0.0015965912025421858,0.9879079461097717
id14180,0.9891777038574219,0.008373832330107689,0.002448437735438347
id25860,0.9998346567153931,0.0001580426178406924,7.243460913741728e-06
