id,EAP,HPL,MWS
id02310,0.12423288077116013,0.034083180129528046,0.8416839838027954
id24541,0.9901419281959534,0.009857475757598877,6.172539883664285e-07
id00134,0.04863312840461731,0.9500210285186768,0.0013458136236295104
id27757,0.9512619972229004,0.04766453802585602,0.0010734159732237458
id04081,0.9070916771888733,0.0551019012928009,0.03780633956193924
id27337,0.8829872012138367,0.11672734469175339,0.0002855053753592074
id24265,0.9339490532875061,0.05943099036812782,0.006619949359446764
id25917,0.005709141027182341,0.1381547749042511,0.8561360836029053
id04951,0.9977461695671082,0.002248726785182953,5.136272193340119e-06
id14549,0.9180067777633667,0.019382108002901077,0.0626111626625061
id22505,0.011816531419754028,0.2515554428100586,0.7366280555725098
id24002,1.093491300707683e-05,0.9999873638153076,1.6549336123716785e-06
id18982,0.032564789056777954,0.2283933013677597,0.7390418648719788
id15181,0.0019260835833847523,0.9980429410934448,3.0933410016587004e-05
id21888,0.8408613204956055,0.038467470556497574,0.12067115306854248
id12035,0.09964409470558167,0.00472355866804719,0.8956323266029358
id17991,0.3789600133895874,0.012769541703164577,0.6082704663276672
id10707,0.9999974966049194,2.1421305973490234e-06,3.978568088314205e-07
id07101,0.357025682926178,0.18514056503772736,0.4578337073326111
id00345,0.9132647514343262,0.07410378009080887,0.012631473131477833
id05912,0.9598469138145447,0.014478452503681183,0.025674648582935333
id13443,0.9533405303955078,0.02490933984518051,0.021750157698988914
id09248,0.2596026062965393,0.14435893297195435,0.5960384607315063
id17542,0.38930076360702515,0.5274442434310913,0.08325493335723877
id06995,0.08331431448459625,0.0024944720789790154,0.9141912460327148
id25159,0.42533719539642334,0.023002542555332184,0.5516602396965027
id25729,0.8605180382728577,0.09139207005500793,0.048089880496263504
id26949,0.9217830300331116,0.040053028613328934,0.038163959980010986
id27191,0.08042730391025543,0.000256422528764233,0.9193162322044373
id07668,0.008006902411580086,0.000689864915329963,0.9913032054901123
id02230,0.03016158938407898,0.08597694337368011,0.8838614821434021
id15553,0.9999901056289673,5.2628543016908225e-06,4.679478024627315e-06
id25688,0.0001766887871781364,0.9995455145835876,0.00027771000168286264
id17545,0.9501557946205139,0.04551426321268082,0.004329952411353588
id13929,0.29143276810646057,0.4245729446411133,0.28399425745010376
id12880,0.284050315618515,0.5051001906394958,0.21084947884082794
id19282,0.37009039521217346,0.5449174046516418,0.08499220758676529
id14690,0.0046519017778337,0.0030942780431360006,0.992253839969635
id17975,0.007541859056800604,0.9834033846855164,0.009054785594344139
id08037,0.9925724267959595,0.0030484015587717295,0.00437919469550252
id15412,0.2598084807395935,0.007832599803805351,0.7323588728904724
id25032,0.6731278300285339,0.07735087722539902,0.24952122569084167
id27165,0.9986423850059509,0.0004821675247512758,0.0008754596346989274
id03327,0.9657483696937561,0.023269928991794586,0.010981788858771324
id18515,0.9814144968986511,0.007347065955400467,0.011238448321819305
id21003,0.3237300515174866,0.02740532159805298,0.6488646268844604
id23855,0.006342853885143995,0.9418335556983948,0.05182361230254173
id20724,0.7080223560333252,0.1566263884305954,0.1353512406349182
id13303,0.6703084707260132,0.062060046941041946,0.267631471157074
id16521,0.0007460223860107362,0.053856004029512405,0.9453979730606079
id20775,0.9998680353164673,0.00012726796558126807,4.596265625878004e-06
id13029,0.977817714214325,0.013222026638686657,0.00896019209176302
id14660,0.8763210773468018,0.11165980994701385,0.012019035406410694
id11028,0.009752234444022179,8.516771777067333e-05,0.9901626110076904
id14180,0.9957635402679443,0.003681166097521782,0.0005553562077693641
id25860,0.999987006187439,1.2886855074611958e-05,8.830109976543099e-08
id11910,0.43663105368614197,0.012160327285528183,0.5512086153030396
id08065,0.22165784239768982,0.04017540067434311,0.7381667494773865
id22674,0.001232413575053215,0.006997290067374706,0.9917702674865723
id25018,0.7545961141586304,0.004527049604803324,0.24087682366371155
id10892,0.013234277255833149,0.9867009520530701,6.476628186646849e-05
id10217,0.152926966547966,0.8448598980903625,0.002213110448792577
id12996,0.3888651728630066,0.08570000529289246,0.5254347324371338
id18262,0.8282782435417175,0.09336629509925842,0.07835546135902405
id08606,9.295470226788893e-05,0.9992225170135498,0.0006845920579507947
