id,EAP,HPL,MWS
id02310,0.14851747453212738,0.0408063642680645,0.8106761574745178
id24541,0.9983096122741699,0.0010211210465058684,0.000669292057864368
id00134,0.06666604429483414,0.9081868529319763,0.02514706365764141
id27757,0.8781709671020508,0.09954005479812622,0.022288983687758446
id04081,0.838974118232727,0.03845098242163658,0.12257488071918488
id27337,0.9266279339790344,0.057611897587776184,0.0157601498067379
id24265,0.8842368125915527,0.08983273059129715,0.02593042701482773
id25917,0.016670621931552887,0.16124144196510315,0.8220878839492798
id04951,0.996995210647583,0.001782728242687881,0.0012220198987051845
id14549,0.9278231859207153,0.020653100684285164,0.051523711532354355
id22505,0.013650737702846527,0.3699122965335846,0.6164370179176331
id24002,0.0021768934093415737,0.9851291179656982,0.012693929485976696
id18982,0.013677063398063183,0.0416383296251297,0.9446845650672913
id15181,0.008203285746276379,0.9804892539978027,0.011307510547339916
id21888,0.9179307818412781,0.04316083341836929,0.038908373564481735
id12035,0.05122462660074234,0.014008398167788982,0.934766948223114
id17991,0.4507398009300232,0.07707495987415314,0.47218531370162964
id10707,0.9996331930160522,0.00014460513193625957,0.00022225214343052357
id07101,0.7202005982398987,0.0884937271475792,0.19130568206310272
id00345,0.9329399466514587,0.047390278428792953,0.01966976560652256
id05912,0.9483822584152222,0.018829112872481346,0.03278862312436104
id13443,0.9359956383705139,0.031723927706480026,0.03228052332997322
id09248,0.4840494394302368,0.16485154628753662,0.3510989248752594
id17542,0.1350536346435547,0.7198243737220764,0.1451219618320465
id06995,0.023203929886221886,0.006869207601994276,0.9699268341064453
id25159,0.7869090437889099,0.048146430402994156,0.16494445502758026
id25729,0.6841604709625244,0.2600520849227905,0.05578738451004028
id26949,0.8638570308685303,0.07546085864305496,0.06068212538957596
id27191,0.03518902510404587,0.0028193979524075985,0.9619916081428528
id07668,0.06901699304580688,0.00849238969385624,0.9224905371665955
id02230,0.04080736264586449,0.11461791396141052,0.8445746898651123
id15553,0.9988646507263184,0.000514910148922354,0.0006205122917890549
id25688,0.003688216209411621,0.9779378175735474,0.018373938277363777
id17545,0.9364755749702454,0.037018533796072006,0.02650587260723114
id13929,0.4485633671283722,0.2993512451648712,0.2520853579044342
id12880,0.17590276896953583,0.6241813898086548,0.19991593062877655
id19282,0.7937531471252441,0.08737265318632126,0.1188742071390152
id14690,0.040036823600530624,0.024752628058195114,0.9352105855941772
id17975,0.035009779036045074,0.8888970613479614,0.07609312236309052
id08037,0.9961733222007751,0.001247298321686685,0.0025794007815420628
id15412,0.31745603680610657,0.03253914788365364,0.6500048041343689
id25032,0.6590433120727539,0.06927765160799026,0.27167895436286926
id27165,0.9844471216201782,0.006980575155466795,0.008572313003242016
id03327,0.9177377223968506,0.0490129180252552,0.03324941173195839
id18515,0.9880808591842651,0.006647276226431131,0.005271890200674534
id21003,0.26068115234375,0.1444084197282791,0.5949103832244873
id23855,0.010376893915235996,0.951187252998352,0.03843582794070244
id20724,0.8397144675254822,0.06332331150770187,0.09696228802204132
id13303,0.893842875957489,0.03736955672502518,0.06878753751516342
id16521,0.005642925389111042,0.615483283996582,0.3788738250732422
id20775,0.9979662895202637,0.001062216004356742,0.0009715261985547841
id13029,0.9882639646530151,0.005258302204310894,0.00647762743756175
id14660,0.8993321657180786,0.05391908064484596,0.046748775988817215
id11028,0.026369649916887283,0.0032385357189923525,0.9703917503356934
id14180,0.9964627623558044,0.0020204142201691866,0.001516857068054378
id25860,0.9994791150093079,0.00024171655240934342,0.00027919377316720784
id11910,0.1712111532688141,0.026122482493519783,0.8026663064956665
id08065,0.06885227560997009,0.04760601744055748,0.8835417032241821
id22674,0.005617845803499222,0.0050485036335885525,0.9893336892127991
id25018,0.6094715595245361,0.03554069995880127,0.3549877405166626
id10892,0.10016687959432602,0.8790500164031982,0.02078303135931492
id10217,0.23320803046226501,0.6798549890518188,0.08693698048591614
id12996,0.3277454078197479,0.08931705355644226,0.5829375386238098
id18262,0.7637304663658142,0.0316423736512661,0.20462709665298462
id08606,0.0025644726119935513,0.9785115122795105,0.018924010917544365
id17233,0.7608767151832581,0.0625900998711586,0.17653323709964752
id00101,0.8060611486434937,0.13951000571250916,0.054428912699222565
id12225,0.8247907161712646,0.05949165299534798,0.11571762710809708
id01364,0.02102341130375862,0.9521968960762024,0.026779694482684135
id24973,0.8191895484924316,0.027477819472551346,0.1533326953649521
id25363,0.8422206044197083,0.003988264128565788,0.1537911593914032
id10061,0.04854917898774147,0.0303486380726099,0.9211021661758423
id17673,0.18641647696495056,0.4001915454864502,0.41339197754859924
id13249,0.293483704328537,0.09524080902338028,0.6112754940986633
id10107,0.034866541624069214,0.0044831279665231705,0.9606503248214722
id04403,0.9977582097053528,0.0009262452949769795,0.0013156672939658165
id25728,0.9603675603866577,0.013558524660766125,0.026073871180415154
id16184,0.14267708361148834,0.1481071263551712,0.7092158198356628
id03438,0.03813520073890686,0.0073666442185640335,0.9544981718063354
id22923,0.08556441217660904,0.8628988265991211,0.05153673142194748
id08610,0.9937667846679688,0.002034066943451762,0.004199173767119646
id25355,0.02372700534760952,0.07332989573478699,0.9029431343078613
id16916,0.5332081317901611,0.3644671142101288,0.10232474654912949
id12793,0.01835024729371071,0.9675952792167664,0.014054475352168083
id11859,0.7259377241134644,0.025827627629041672,0.24823468923568726
id02434,0.9994412064552307,0.0002594150719232857,0.0002993736125063151
id27703,0.016038062050938606,0.0033588185906410217,0.9806031584739685
id25212,0.018188193440437317,0.9194620251655579,0.06234978139400482
id11308,0.23177127540111542,0.1945892870426178,0.5736393928527832
id26094,0.9622396230697632,0.021439705044031143,0.016320688650012016
id22080,0.8393161296844482,0.12109170854091644,0.03959221765398979
id03545,0.9910745024681091,0.00645402492955327,0.0024715394247323275
id23725,0.01910548470914364,0.05091048777103424,0.9299839735031128
id12009,0.8164882063865662,0.09576964378356934,0.0877421498298645
id24241,0.45883461833000183,0.24028821289539337,0.300877183675766
id03596,0.009222322143614292,0.9761545062065125,0.014623268507421017
id10749,0.02763456292450428,0.916042685508728,0.05632266774773598
id22794,0.0035839201882481575,0.0043107192032039165,0.9921053647994995
id15482,0.033588957041502,0.0775713101029396,0.8888397216796875
id04833,0.9308592081069946,0.047432925552129745,0.021707938984036446
id00397,0.014099769294261932,0.00252949888817966,0.9833707809448242
id14691,0.29627493023872375,0.032248605042696,0.671476423740387
id05193,0.05914821848273277,0.029138188809156418,0.9117136597633362
id19541,0.9080386161804199,0.06732600927352905,0.024635296314954758
id22166,0.0018842390272766352,0.0011631111847236753,0.9969526529312134
id20744,0.029736623167991638,0.0028046946972608566,0.9674587249755859
id10392,0.0019466730300337076,0.0009474930702708662,0.9971058964729309
id00770,0.9931597709655762,0.003004996106028557,0.0038352429401129484
id06018,0.4594699442386627,0.4689570367336273,0.07157303392887115
id15678,0.19074231386184692,0.03277219831943512,0.7764855027198792
id08305,0.9089182019233704,0.05636294186115265,0.034718822687864304
id08903,0.17031928896903992,0.029226528480648994,0.8004541993141174
id14752,0.9486289024353027,0.04211819916963577,0.009252842515707016
id12468,0.01092713326215744,0.978644847869873,0.010427966713905334
id05085,0.41137200593948364,0.4682033360004425,0.12042470276355743
id21993,0.11047140508890152,0.025433363392949104,0.8640952110290527
id15503,0.8946560025215149,0.07000608742237091,0.035337816923856735
id03021,0.004005985334515572,0.8398560285568237,0.15613801777362823
id16123,0.9994819760322571,0.00024178386956918985,0.00027631261036731303
id19383,0.9984467625617981,0.0008145847823470831,0.0007387149380519986
id04186,0.9955968260765076,0.0014359148917719722,0.00296720489859581
id17954,0.00976606272161007,0.0015609480906277895,0.9886730313301086
id12030,0.3393460214138031,0.020186899229884148,0.6404671669006348
id13020,0.9624941349029541,0.02587922476232052,0.011626608669757843
id25327,0.011224101297557354,0.8825514316558838,0.10622439533472061
id16344,0.04626309126615524,0.1439661681652069,0.8097707629203796
id12303,0.2719618082046509,0.6831186413764954,0.044919565320014954
id15017,0.9990869760513306,0.0003854779351968318,0.0005274906870909035
id22308,0.14376960694789886,0.10208594799041748,0.7541444301605225
id06536,0.01245194487273693,0.06601350754499435,0.921534538269043
id19797,0.10226047784090042,0.6508049964904785,0.24693450331687927
id06332,0.20029374957084656,0.254317045211792,0.5453891754150391
id22941,0.08286582678556442,0.3099652826786041,0.6071687936782837
id13547,0.007002966478466988,0.09909515082836151,0.8939019441604614
id06928,0.052996642887592316,0.0054297433234751225,0.9415735602378845
id12521,0.7093145251274109,0.23698171973228455,0.05370374396443367
id25716,0.7313998341560364,0.02830558456480503,0.24029460549354553
id27116,0.0016047362005338073,0.0013591207098215818,0.9970360994338989
id19941,0.013557887636125088,0.9588298797607422,0.027612216770648956
id05711,0.001983105903491378,0.0024619055911898613,0.9955549836158752
id02097,0.0031348082702606916,0.02354895882308483,0.9733162522315979
